HOUR_,open,high,low,close,op_bought,op_sold,eth_bought,eth_sold,op_fees,eth_fees,trade_count,vwap_24h,vwap_168h
2026-01-16 15:00:00,9809.315288334281,9982.267434579882,9809.315288334281,9945.550370938929,4986.080328851675,21501.97624630191,2.166280402847169,0.5021117146684536,64.50592873890574,0.001506335144005361,81,9741.527203495722,9501.640577996226
2026-01-16 16:00:00,9951.347657680077,9967.614823275191,9939.838516970105,9941.202609485174,4928.477586383659,4183.457436175329,0.41887579794601726,0.4965591629750011,12.550372308525988,0.0014896774889250034,20,9761.02441201031,9503.891946435346
2026-01-16 17:00:00,9942.128742304363,10005.477959427291,9942.128742304363,9967.517984519021,5165.358454310449,8746.09592343134,0.8743738441852754,0.5187909878445858,26.23828777029402,0.0015563729635337574,34,9781.345636726423,9505.283869619274
2026-01-16 18:00:00,9965.114886945015,9965.114886945015,9917.33583010279,9917.33583010279,6858.194885987444,0.0027260273972592,2.73204624335e-07,0.6918722717225503,8.1780821917776e-06,0.002075616815167651,16,9793.366185763123,9505.581839577846
2026-01-16 19:00:00,9920.341965418671,9932.423325587613,9865.653757978735,9865.653757978735,9209.149258786185,2084.221294249789,0.20936973740366444,0.9331122145106736,6.252663882749367,0.002799336643532021,29,9804.622112259234,9507.884627545583
2026-01-16 20:00:00,9865.653777646086,9865.653777646086,9726.214440238151,9734.759952670938,22952.135121717776,1405.4900647531722,0.1440085849892466,2.3509912364654837,4.216470194259517,0.007052973709396452,28,9807.705172942018,9512.644604352034
2026-01-16 21:00:00,9740.008054923423,9740.008054923423,9740.008054923423,9740.008054923423,0.0,632.2000084860624,0.06473026339531512,0.0,1.8966000254581872,0.0,1,9808.41069603896,9511.003649754017
2026-01-16 22:00:00,9740.008077556133,9743.366563028145,9709.239914103493,9709.239914103493,4100.987270331836,404.48522602739723,0.04139650181228909,0.42290821919527394,1.2134556780821917,0.0012687246575858219,11,9808.881893305102,9510.452083289943
2026-01-16 23:00:00,9713.279335696168,9715.964371984232,9713.279335696168,9715.964371984232,0.0,811.0784051197256,0.08325731935138331,0.0,2.4332352153591765,0.0,2,9808.756130980431,9510.283347279186
2026-01-17 00:00:00,9715.964394588986,9715.964394588986,9643.971453381522,9644.957293986956,8561.847511380447,0.0027260273972592,2.79730267408e-07,0.8871475540498497,8.1780821917776e-06,0.002661442662149549,23,9802.968149038272,9510.432559534534
2026-01-17 01:00:00,9639.068995247359,9639.068995247359,9599.71573430878,9599.71573430878,4575.153689692612,0.0,0.0,0.4768576246881365,0.0,0.0014305728740644098,240,9800.690251937232,9509.67099298013
2026-01-17 02:00:00,9599.714679550512,9642.277835283583,9591.098927403309,9642.112353856897,811.6708923551346,4704.2325385317945,0.4876972273607523,0.08483144566699884,14.112697615595383,0.0002544943370009965,406,9807.270860181812,9509.508297678518
2026-01-17 03:00:00,9642.111402848477,9644.082405331947,9621.69318462729,9644.027230170648,1891.2000711569126,2091.0077245019893,0.21641340335542697,0.19693439107571717,6.273023173505968,0.0005908031732271516,240,9808.024913150408,9509.829146445763
2026-01-17 04:00:00,9644.027257063011,9646.629222379788,9604.558315362057,9604.558315362057,3895.7600960387854,263.74118423257016,0.027261898911461274,0.40593270128319364,0.7912235526977105,0.001217798103849581,16,9806.994413300383,9509.861504038796
2026-01-17 05:00:00,9678.51994038217,9678.51994038217,9544.28715210782,9545.511377667734,12717.38071804273,7253.028649432683,0.7500616856323679,1.3270210037947243,21.75908594829805,0.003981063011384173,27,9793.37599489382,9511.083950767088
2026-01-17 06:00:00,9549.069854738624,9568.92131494808,9549.069854738624,9568.92131494808,0.0,2215.758481224985,0.23114605576739577,0.0,6.647275443674955,0.0,7,9791.887452326455,9510.963402963529
2026-01-17 07:00:00,9572.130513742657,9574.35820205871,9485.268253758653,9485.268253758653,7921.519821513113,514.215241148853,0.05356162883653255,0.8335634226206668,1.5426457234465591,0.0025006902678620007,23,9781.002576513198,9509.484041110416
2026-01-17 08:00:00,9480.084520250884,9480.084520250884,9368.318655462628,9408.97087637063,11910.199662797837,6443.871698903734,0.6827533267732447,1.2672284122028836,19.3316150967112,0.003801685236608651,50,9746.375185173516,9505.737857169823
2026-01-17 09:00:00,9413.475543083368,9467.331365507493,9413.475543083368,9467.331365507493,0.0,4845.354799565848,0.5118378350060035,0.0,14.536064398697544,0.0,15,9738.995634157012,9504.706378813331
2026-01-17 10:00:00,9467.331398304555,9467.331398304555,9387.828993501502,9400.72656087171,6356.301355014892,933.5653714857519,0.09907785311172065,0.6761794545662315,2.800696114457256,0.0020285383636986947,17,9727.556071011095,9503.627322252412
2026-01-17 11:00:00,9401.809607054003,9470.861838460623,9401.809607054003,9470.861838460623,1741.6961683043955,7482.217862939482,0.7909646661911035,0.18555425572243323,22.446653588818446,0.0005566627671672996,22,9714.597608911605,9502.665848859537
2026-01-17 12:00:00,9470.861871262843,9470.861871262843,9334.74050072116,9377.048285064287,10447.125617978807,3180.648115530702,0.3389212815448168,1.1141251135347254,9.541944346592107,0.0033423753406041762,30,9691.91903678769,9501.28335693018
2026-01-17 13:00:00,9377.04828506469,9414.351438978065,9377.04828506469,9407.142423710171,948.8046461115674,3324.3145914760134,0.35271057053229754,0.10114878061138576,9.97294377442804,0.00030344634183415725,19,9683.499558039544,9500.583091433455
2026-01-17 14:00:00,9437.35328230976,9437.353315003136,9338.708850867748,9338.708850867748,7748.192819279283,2506.530770803642,0.26522264116183325,0.8277074025711664,7.519592312410927,0.002483122207713499,22,9666.290713311411,9499.662780663477
2026-01-17 15:00:00,9344.09013353123,9447.657221405672,9344.09013353123,9438.696688811755,1422.4012305329106,9310.222060247319,0.9877516076111839,0.15114594227950884,27.930666180741955,0.00045343782683852647,30,9622.824861029094,9497.948569256354
2026-01-17 16:00:00,9435.267874385847,9476.042132281294,9410.148470603592,9476.042132281294,2374.97328983608,5492.861511850432,0.579938684345078,0.25276056555170406,16.478584535551295,0.0007582816966551123,25,9601.507666348905,9497.241404876182
2026-01-17 17:00:00,9477.755813498665,9519.560714169567,9477.755813498665,9519.560714169567,0.0,3617.2189297128684,0.3797064790518894,0.0,10.851656789138605,0.0,12,9573.968462289347,9496.811008205668
2026-01-17 18:00:00,9519.560747095044,9519.560747095044,9502.73516182054,9502.73516182054,1393.3500252000745,0.00273359969558492,2.86294606822e-07,0.14693738406261272,8.200799086754761e-06,0.00044081215218783813,8,9560.776481808969,9496.74058472027
2026-01-17 19:00:00,9499.444052555375,9499.444052555375,9489.982715317683,9497.847615795705,1108.1802667806023,685.6000609736459,0.07199804374780905,0.11704644579640427,2.056800182920938,0.0003511393373892128,6,9539.562012315904,9496.191070827075
2026-01-17 20:00:00,9497.847646987075,9515.702961560277,9497.847646927661,9515.702961560277,5.162676698944e-06,1555.4342799602368,0.16312246937919017,5.451984e-10,4.666302839880711,1.6355952000000003e-12,5,9502.919606016727,9495.552589738765
2026-01-17 21:00:00,9516.673553903556,9516.673553903556,9516.673553903556,9516.673553903556,0.0,84.62359363357727,0.008865915708827589,0.0,0.25387078090073184,0.0,1,9502.002374038415,9495.554033684002
2026-01-17 22:00:00,9516.673585170593,9542.096324535947,9516.673585170593,9542.096324535947,0.0,2246.0043232809912,0.23498440512535892,0.0,6.738012969842973,0.0,7,9496.077933332042,9495.276586858092
2026-01-18 00:00:00,9542.096355266123,9542.096355266123,9484.414822035322,9523.581588290715,5045.826069827271,3419.85286571471,0.3587538946884754,0.5319912074822974,10.25955859714413,0.0015959736224468925,23,9495.69023793725,9494.500654388217
2026-01-18 01:00:00,9529.096209300596,9606.106744591276,9529.096209300596,9606.106744591276,0.0,7262.183539977672,0.7570109273106082,0.0,21.786550619933017,0.0,18,9489.35973613031,9494.906377712552
2026-01-18 02:00:00,9606.106776384251,9628.683440906958,9606.106776384251,9628.683440906958,0.0,1933.5843560366422,0.2004477212702021,0.0,5.800753068109927,0.0,4,9487.203888084867,9494.97648774686
2026-01-18 03:00:00,9632.192539886639,9668.84307356877,9632.192539886639,9668.810093862652,2.8794142650500274,3498.876564380521,0.3615337762718389,0.0002987,10.496629693141564,8.961e-07,11,9486.359584835256,9495.279583712612
2026-01-18 04:00:00,9672.515752853704,9709.436274541911,9672.515752853704,9706.662533849376,246.4820941881413,3536.387574920794,0.36389356123973443,0.025465853923792376,10.609162724762383,7.639756177137712e-05,13,9487.547151190043,9495.793492302952
2026-01-18 05:00:00,9698.068481744342,9709.315487374086,9605.503214255725,9623.458208328524,10190.824103651623,1049.2853878666785,0.10780821454742967,1.057996589669599,3.1478561636000357,0.003173989769008797,16,9495.650551515917,9497.116420007693
2026-01-18 06:00:00,9605.50324480776,9716.597906583445,9605.50324480776,9716.597906583445,0.0,10497.711482760682,1.0832358257430117,0.0,31.493134448282046,0.0,17,9490.199168600242,9497.796470395417
2026-01-18 07:00:00,9736.279333243825,9809.386684777899,9712.423066040625,9715.366700845554,43707.949403475286,43718.03795692347,4.457783797875422,4.483695346490443,131.1541138707704,0.01345108603947133,46,9591.92489514099,9515.25589825811
2026-01-18 08:00:00,9715.38173842856,9769.739974578704,9715.38173842856,9769.739974578704,9.71105487100564,14631.355828082913,1.4953641131214868,0.000999900545425566,43.894067484248744,2.999701636276698e-06,25,9603.65249557408,9517.437989221611
2026-01-18 09:00:00,9770.299379023743,9780.171897637634,9770.299379023743,9780.171897637634,0.0,7614.5148351565895,0.7766451758018792,0.0,22.84354450546977,0.0,10,9623.802167009262,9518.37620195527
2026-01-18 10:00:00,9780.171901383681,9780.171901383681,9766.411000832106,9766.411000832106,10015.136366108018,0.00273359969558492,2.78665745807e-07,1.0278292346285667,8.200799086754761e-06,0.0030834877038857,8,9633.678400272503,9520.1384398852
2026-01-18 11:00:00,9765.27035411508,9779.691339364745,9742.680411392259,9752.33981636452,27683.168349231022,19204.20726731753,1.9604971343120756,2.843631105999963,57.6126218019526,0.008530893317999888,25,9661.766514884323,9528.093613946228
2026-01-18 12:00:00,9752.339844081405,9775.537486011495,9752.339844027201,9775.537486011495,5.298800442257e-06,15225.261531047068,1.5544751772721777,5.44971234e-10,45.6757845931412,1.634913702e-12,13,9674.96136333935,9530.461779828958
2026-01-18 13:00:00,9780.205043043681,9795.984448626965,9776.876302228065,9795.984448626965,0.0,14916.498520267,1.519734355701806,0.0,44.749495560801,0.0,13,9694.674995381441,9532.935105484848
2026-01-18 14:00:00,9797.01308338322,9849.091718691267,9797.01308338322,9849.091718691267,0.0,38660.87951582623,3.9241440200147903,0.0,115.98263854747869,0.0,26,9714.09276024313,9539.972002773737
2026-01-18 15:00:00,9853.85141203212,9859.388125517968,9785.150445930192,9785.150445930192,55129.60633302029,7533.990494766121,0.7622752245092204,5.629941706642773,22.601971484298364,0.01688982511992832,46,9741.451964552429,9551.018597065675
2026-01-18 16:00:00,9783.409783735591,9783.409787267334,9728.484434852215,9749.335102816694,26897.368056717318,2928.9377044376183,0.29984388616635504,2.7624263635794546,8.786813113312856,0.008287279090738363,28,9752.523029821268,9554.929465447289
2026-01-18 17:00:00,9752.353584223685,9805.486077218031,9752.353584223685,9805.486077218031,0.0,37412.96116499686,3.8140531281374916,0.0,112.23888349499057,0.0,27,9761.084498055152,9559.152488775979
2026-01-18 18:00:00,9805.486080953951,9805.486080953951,9757.817570454978,9757.817570454978,34720.66959687823,0.0027260273972592,2.77176398308e-07,3.5602625235702394,8.1780821917776e-06,0.010680787570710719,21,9764.644657868228,9563.332505671375
2026-01-18 19:00:00,9757.832735917867,9795.274742495898,9757.832735917867,9795.274742495898,0.0,27388.154339496337,2.7930149913538975,0.0,82.16446301848902,0.0,25,9766.151267334808,9566.529476222275
2026-01-18 20:00:00,9795.274746227697,9808.904869349257,9715.275682115718,9715.275682115718,43190.964173753586,9953.158167655063,1.0123658615732405,4.430607500861452,29.85947450296519,0.013291822502584354,39,9768.577017968406,9572.6986120338
2026-01-18 21:00:00,9720.486363617505,9723.67549329976,9715.526236672757,9723.67549329976,0.0,836.1615189866382,0.08577140862561743,0.0,2.508484556959915,0.0,4,9769.274438634651,9572.588179222386
2026-01-18 22:00:00,9723.675520698087,9732.003800180293,9723.675520698087,9732.003800180293,0.0,828.6871178769642,0.08493161505769904,0.0,2.486061353630893,0.0,5,9769.254356457936,9571.716532091126
2026-01-18 23:00:00,9736.220087172464,10129.83157080361,9736.220087172464,10129.83157080361,1.992441107421512,229311.63245620223,23.072715130603235,0.000198796236010216,687.9348973686067,5.963887080306481e-07,160,9812.956506204733,9610.223901913527
2026-01-19 00:00:00,10132.322530498397,10756.641898565229,10132.322530498397,10553.89138423212,84062.70189850585,122884.42848103211,11.693862478769216,7.982595656177874,368.6532854430963,0.02394778696853362,267,9958.776865849479,9690.363169588964
2026-01-19 01:00:00,10550.172271521742,10550.172271521742,10454.703417588376,10454.703417588376,13303.773777516597,2876.0232849729723,0.2732543160873277,1.2706364569543607,8.628069854918918,0.003811909370863082,38,9970.453666713856,9695.507213184055
2026-01-19 02:00:00,10451.18217425956,10451.182225395221,10354.472272301826,10354.472272301826,10640.874742342632,0.005451297564685828,5.2003147281e-07,1.0257893771234443,1.6353892694057487e-05,0.0030773681313703326,30,9975.70912299471,9697.581769259528
2026-01-19 03:00:00,10352.689374431997,10352.689374431997,10269.15312146707,10269.15312146707,8890.163407029644,0.0,0.0,0.8647660326902246,0.0,0.0025942980980706736,26,9979.846138307546,9699.42283011397
2026-01-19 04:00:00,10273.646383486957,10361.371806958685,10273.646383486957,10361.371806958685,5.589824406452e-06,10198.748600582465,0.985717375440021,5.451984e-10,30.596245801747394,1.6355952000000003e-12,25,9984.357094191198,9701.805537969345
2026-01-19 05:00:00,10366.257925466743,10381.803901350106,10317.442223635882,10317.442223635882,7452.392302083948,2332.311022828316,0.22420050338536046,0.722247510435104,6.996933068484947,0.002166742531305312,22,9991.759676334934,9705.529973815646
2026-01-19 06:00:00,10317.442246837149,10321.205531616732,10274.327482973666,10297.547896907461,5494.753887688638,3174.5347648973525,0.3075641579845346,0.5351939871870632,9.523604294692058,0.0016055819615611896,48,9997.924676299775,9707.883853545527
2026-01-19 07:00:00,10297.547020719676,10327.870970968821,10276.78516748205,10315.470127580857,5992.477022109798,8115.672925250812,0.7853072805803936,0.583414397092043,24.34701877575244,0.0017502431912761291,143,10024.394174795987,9711.630606497827
2026-01-19 08:00:00,10319.963477153142,10324.790208641743,10308.110621123751,10308.110621123751,1950.0774397532532,1092.7318922666984,0.10556589790155793,0.18959485443464796,3.2781956768000957,0.0005687845633039439,8,10029.834612110462,9712.383787909832
2026-01-19 09:00:00,10305.352405784915,10305.352405784915,10256.50489771855,10256.50489771855,6063.000837574499,0.0,0.0,0.5914309439214526,0.0,0.001774292831764358,16,10033.705169952937,9713.586899981203
2026-01-19 10:00:00,10256.50492076118,10346.242637381847,10256.50492076118,10346.242637381847,0.0,10550.94452988321,1.0211685458124282,0.0,31.65283358964963,0.0,24,10039.80911567707,9715.83060607085
2026-01-19 11:00:00,10346.242633352698,10412.326790371988,10346.242633352698,10398.291188846142,2932.1949722346076,8910.612152283038,0.8557739137385045,0.28280639355241266,26.731836456849116,0.0008484191806572381,26,10059.625693262211,9719.250123239022
2026-01-19 12:00:00,10401.704992859039,10455.179883246059,10374.27837557218,10455.179883246059,3115.2851469543602,9596.509567473891,0.9187305958724155,0.3007955664923084,28.789528702421674,0.0009023866994769252,19,10069.945001560473,9722.819389737466
2026-01-19 13:00:00,10458.305595768405,10466.874849902166,10452.023400706841,10452.023400706841,1686.162296448434,1331.6852704379276,0.1269177849865491,0.16169459886666673,3.995055811313783,0.00048508379660000024,6,10076.39973389474,9723.605836945399
2026-01-19 14:00:00,10449.112482658134,10449.112482658134,10298.972502612105,10298.972502612105,17876.3416179796,0.002727541856924344,2.60324481278e-07,1.728211214914747,8.182625570773032e-06,0.005184633644744242,44,10094.745674635342,9728.297498803518
2026-01-19 15:00:00,10301.99966869664,10362.019207611735,10301.99966869664,10362.019207611735,0.0,7413.14322065238,0.7154472718689241,0.0,22.23942966195714,0.0,14,10119.67092416698,9729.184407593857
2026-01-19 16:00:00,10364.870660238164,10377.906199112762,10243.431992169044,10243.431992169044,15804.539563233517,1882.6174793825119,0.18100066811350213,1.5374690888888032,5.647852438147536,0.00461240726666641,43,10138.793440947173,9732.553922178642
2026-01-19 17:00:00,10237.983472502277,10237.983472502277,10160.202353797262,10170.718672157442,9730.820598764405,917.9238954226241,0.09002752678302367,0.9566688829427547,2.7537716862678723,0.002870006648828264,20,10158.565344456783,9734.385736427794
2026-01-19 18:00:00,10170.718703674078,10209.815252176302,10170.718703674078,10190.856107440108,2148.783276673855,3974.379316677066,0.3888126281167186,0.21130082825809582,11.9231379500312,0.0006339024847742875,14,10178.395783444528,9735.19636819013
2026-01-19 19:00:00,10186.937865234775,10186.937865234775,9968.548546329215,9976.591054278306,72495.29818101955,5887.8706690048175,0.5886353920585273,7.250809371674926,17.663612007014454,0.02175242811502478,54,10176.809038337851,9744.574309901776
2026-01-19 20:00:00,9976.591058002625,10023.013225418992,9976.591057995192,10023.013225418992,5.423656992589e-06,33906.253311041066,3.3805319978383532,5.45274122e-10,101.7187599331232,1.6358223659999998e-12,22,10198.496921647826,9748.011234893102
2026-01-19 21:00:00,10023.483943805204,10094.646248182831,10023.483943805204,10094.646248182831,0.0,25848.186719594014,2.565784556326851,0.0,77.54456015878205,0.0,20,10193.806870673194,9751.184507032556
2026-01-19 22:00:00,10094.646273201099,10121.252351314444,10088.648573954742,10121.252351314444,651.4734863267657,3578.4279217565727,0.35306094868251525,0.064749964907999,10.735283765269719,0.000194249894723997,11,10193.836791671478,9751.554096826108
2026-01-19 23:00:00,10115.42256017033,10115.42256017033,9965.297524495623,9965.297524495623,70840.67133746637,0.0,0.0,7.093380801874369,0.0,0.021280142405623106,61,10282.269243144472,9758.425311512856
2026-01-20 00:00:00,9965.639851139747,10008.81594824501,9965.193902943452,10008.81594824501,18258.31785367423,50157.38790390518,5.00889489439659,1.8354195074260318,150.47216371171555,0.005506258522278096,80,10140.273325496617,9764.509432223856
2026-01-20 01:00:00,10009.362254019752,10035.902510617767,9987.32315690579,10006.767538985043,35398.93347034967,34008.058595764014,3.3866241593173485,3.5464371442674327,102.02417578729205,0.0106393114328023,55,10112.200650309005,9769.945681860157
2026-01-20 02:00:00,10006.767542715053,10006.767542715053,9912.69774871945,9912.69774871945,68754.47885071632,0.002726784627091772,2.71676569093e-07,6.92410300922278,8.180353881275317e-06,0.02077230902766834,46,10088.394449729778,9774.454963170807
2026-01-20 03:00:00,9911.565543090894,10005.581212515166,9897.982443975661,9936.554517882745,61825.15785697147,79483.5382425953,7.9629139950399255,6.226350797023981,238.4506147277859,0.018679052391071944,100,10058.925119847,9783.164018147252
2026-01-20 04:00:00,9937.890653132654,9978.647198224717,9937.890653132654,9959.335954571217,14272.583508938256,31231.139117023053,3.127010084382815,1.4360065112271267,93.69341735106916,0.00430801953368138,27,10049.523552552464,9785.580400230538
2026-01-20 05:00:00,9956.633672431482,9978.003855953246,9924.33661368282,9978.003855953246,36594.28853499428,50543.9930015828,5.062348845397584,3.689272566671567,151.6319790047484,0.011067817700014701,80,10035.656106665945,9790.500970609886
2026-01-20 06:00:00,9978.00385963223,10026.266060435328,9940.410833911683,9940.410833911683,63404.42189768274,35713.49211108146,3.559885811061575,6.370194409343597,107.1404763332444,0.019110583228030793,83,10028.248988847676,9796.958311433415
2026-01-20 07:00:00,9936.222277502056,10038.310632919984,9923.14530121599,10038.310632919984,12749.960102725023,85282.99696160553,8.519258254087376,1.287615925392251,255.8489908848166,0.0038628477761767535,64,10019.299453600415,9802.629249392778
2026-01-20 08:00:00,10043.916220786989,10053.039683925987,10031.539428134587,10045.403381268485,16932.517551029305,22221.394231088627,2.20615429942828,1.691183317843706,66.66418269326587,0.005073549953531118,44,10019.33575448074,9805.628315014774
2026-01-20 09:00:00,10039.225954489426,10039.225954489426,9940.528910035997,9967.582459690557,77822.43727492202,411.7366147063432,0.04093545233745726,7.811119684100296,1.2352098441190296,0.02343335905230089,41,10015.820172612654,9810.149396268593
2026-01-20 10:00:00,9938.791587751874,9938.791587751874,9765.83966807895,9923.086021447969,131153.87658018756,114906.31535540777,11.638671685647218,13.352620914760706,344.71894606622334,0.04005786274428212,121,9982.171836923093,9812.830074734578
2026-01-20 11:00:00,9923.772435339448,10063.383697663412,9923.772435339448,10063.383697663412,0.0,93282.21987224524,9.311127975382728,0.0,279.84665961673574,0.0,66,9979.475933717898,9817.614252279101
2026-01-20 12:00:00,10063.177917410694,10063.177945176694,9966.735668264535,9997.727558416533,62467.607665036136,22389.509942471057,2.2362083240389237,6.259182953674693,67.16852982741317,0.01877754886102408,65,9977.262269554574,9822.686587650722
2026-01-20 13:00:00,9998.318750031054,10036.864534892591,9998.318750031054,10036.864534892591,13972.24848024316,42321.68239478516,4.2114963342746465,1.3983119508799102,126.96504718435548,0.00419493585263973,40,9977.932405356869,9826.921944006623
2026-01-20 14:00:00,10036.864538677773,10036.864538677773,9887.069024562465,9915.357667735538,108107.72788412259,20540.128917406182,2.068284796557732,10.884973893019378,61.62038675221855,0.03265492167905813,100,9971.714545872273,9832.215478801925
2026-01-20 15:00:00,9916.864572759036,9984.32522778635,9907.279751778942,9984.32522778635,21495.997030409613,71599.31328480034,7.180494832847254,2.172988964262424,214.79793985440105,0.0065189668927872705,73,9968.465413500806,9837.982279902284
2026-01-20 16:00:00,9983.81149556823,9997.22921331278,9954.867879536881,9997.22921331278,21297.17072777903,30708.09723014637,3.0689549115512182,2.1426421508383395,92.12429169043911,0.00642792645251502,45,9965.27894642131,9842.338989908549
2026-01-20 17:00:00,10000.243817848494,10024.476027980363,9990.750850065178,10011.470923945317,24332.248060306738,34778.95478962651,3.4651664113830374,2.438693251503106,104.33686436887952,0.007316079754509319,53,9965.315603682624,9850.53063792119
2026-01-20 18:00:00,10011.47092769866,10042.541730664094,10011.47092769866,10042.541730664094,0.0,22567.842746738006,2.2439565186532517,0.0,67.70352824021401,0.0,22,9965.335530428054,9861.102064038334
2026-01-20 19:00:00,10040.669969640518,10040.669969640518,9983.349865947857,9983.349865947857,42895.50273222645,0.0,0.0,4.296914021708158,0.0,0.012890742065124474,30,9964.025652322818,9871.962774447684
2026-01-20 20:00:00,9983.349869694213,9983.349869694213,9849.344384798513,9849.344384798513,97716.85608693487,188.63412611283442,0.01895160461889597,9.883963129199815,0.5659023783385032,0.029651889387599446,71,9960.717078948013,9875.636003787635
2026-01-20 21:00:00,9848.88795304907,9859.33140481756,9816.557164849239,9859.33140481756,23955.197625087734,31338.110830081438,3.175884040484693,2.4435506092551202,94.01433249024431,0.00733065182776536,35,9955.89360476257,9877.417761626146
2026-01-20 22:00:00,9859.331408543445,9876.667648548346,9754.127148019024,9768.580319126895,114440.98102125872,46292.2791918609,4.695749343115495,11.6896636303046,138.8768375755827,0.0350689908909138,96,9944.935376036574,9880.183729556862
2026-01-20 23:00:00,9769.057619182071,9808.546751311414,9769.057619182071,9799.626527723995,6898.244204978358,29652.467364915163,3.0201713986972645,0.7057456292711252,88.95740209474549,0.0021172368878133755,20,9939.741442202961,9890.591779168473
2026-01-21 00:00:00,9798.557887782985,9798.557887782985,9721.01227857424,9721.513491424128,43658.82800048501,8346.443673365087,0.8531961020605605,4.481973236077405,25.039331020095265,0.013445919708232213,57,9933.709994351442,9890.60264689175
2026-01-21 01:00:00,9716.722990515522,9716.722990515522,9650.122848499152,9656.035193458434,4981.817802346294,415.2504800692008,0.04288836205968234,0.5158948132853894,1.2457514402076024,0.0015476844398561685,16,9930.229846654585,9893.290959550022
2026-01-21 02:00:00,9651.086835196038,9651.086873994485,9459.917558118237,9459.91803890236,13837.60594242596,0.03484775476424003,3.666986536408e-06,1.452089307083219,0.00010454326429272008,0.004356267921249657,35,9926.354874303008,9893.291124613203
2026-01-21 03:00:00,9464.914053511573,9530.041737844345,9464.914053511573,9515.280297661338,4748.741688234319,9257.896960080474,0.9721617799027867,0.501356873117015,27.77369088024142,0.0015040706193510452,35,9920.50770958709,9893.29917255601
2026-01-21 04:00:00,9520.442328951292,9536.884562368738,9513.525628190606,9521.582706995647,1975.8465282404381,2507.3778774897964,0.26248376920681704,0.2080558787170897,7.522133632469389,0.000624167636151269,12,9918.348492244299,9893.319851348844
2026-01-21 05:00:00,9525.391018333565,9639.551358725235,9525.391018333565,9639.551358725235,0.0,9923.940902763165,1.0327995885877927,0.0,29.7718227082895,0.0,24,9914.462072779355,9893.123015368805
2026-01-21 06:00:00,9639.551391729905,9664.678909836635,9579.4071120584,9596.610057856136,7359.732432496196,3832.2397080247147,0.3970234518452533,0.7672779328813644,11.496719124074144,0.0023018337986440932,18,9907.404906561987,9893.80394066279
2026-01-21 07:00:00,9592.572498146485,9592.572498146485,9550.43490732267,9558.975275125727,3895.861761173769,731.1314414949196,0.07629101191599522,0.40817392769995053,2.193394324484759,0.0012245217830998518,13,9901.759926585506,9894.554988160779
2026-01-21 08:00:00,9558.975306975648,9619.339927032195,9520.154346280153,9586.75597059284,5994.367341689009,8373.474344966879,0.8724100140008074,0.628391057929691,25.120423034900636,0.001885173173789073,40,9894.542519410654,9893.778622598109
2026-01-21 09:00:00,9590.869876267345,9594.927971440866,9565.104946329226,9565.104946329226,2505.2886532100842,676.5132031437545,0.07032580943184484,0.26230236823100617,2.0295396094312634,0.0007869071046930185,9,9888.372912509823,9894.17957648386
2026-01-21 10:00:00,9561.203992960369,9561.203992960369,9503.360507849964,9503.360507849964,5717.619482896283,496.3978777225285,0.051990866837900114,0.6015714550547027,1.4891936331675855,0.001804714365164108,19,9895.51155453713,9893.99231403803
2026-01-21 11:00:00,9509.77597925583,9541.090228940999,9509.77597925583,9541.090228940999,0.0,3182.343244963148,0.3331945823295169,0.0,9.547029734889444,0.0,8,9885.884476554276,9895.033644945232
2026-01-21 12:00:00,9541.090260731851,9597.30671006635,9541.090260731851,9558.096907512216,3301.5545377443455,4764.7431686830105,0.4964431077901684,0.34575637436808243,14.294229506049032,0.0010372691231042472,21,9872.993492886726,9895.667502897832
2026-01-21 13:00:00,9558.096907629031,9603.887375244492,9558.096907629031,9603.887375244492,0.0,3854.2576761903974,0.401083584722685,0.0,11.562773028571193,0.0,11,9862.687230635494,9895.88251355896
2026-01-21 14:00:00,9603.887408192988,9603.887408192988,9502.148847405366,9502.454308815553,10164.123852730676,1622.0465008710405,0.1700170594399518,1.0679075969869998,4.866139502613121,0.003203722790961,26,9843.40098246159,9898.826856391412
2026-01-21 15:00:00,9506.352494017927,9592.188316882271,9506.352494017927,9588.211667822558,2654.912846385757,9946.41900509367,1.0379900751403537,0.2780709617880377,29.83925701528101,0.000834212885364113,21,9825.837327726744,9898.944011938727
2026-01-21 16:00:00,9584.350502641562,9673.325028364714,9579.62257674925,9673.325028364714,1479.7360153194998,8524.727530285089,0.8831165879281875,0.15472034666789922,25.574182590855262,0.00046416104000369766,50,9811.33965613358,9898.868226188562
2026-01-21 17:00:00,9669.18613039622,9736.762687232052,9627.385409187476,9710.577023543574,5801.602656916409,8857.875851483808,0.9122051225104703,0.6014100813069583,26.573627554451424,0.001804230243920875,36,9789.91930470472,9899.466447699697
2026-01-21 18:00:00,9703.381003783717,9716.814534833356,9674.639872028456,9674.639872028456,5737.600424795319,2883.2743207703106,0.29636973328550725,0.5935347856811168,8.649822962310932,0.0017806043570433505,22,9779.942719629325,9899.278683954004
2026-01-21 19:00:00,9675.610911496457,9728.768083736606,9661.240916800847,9705.365879083061,5670.878661827356,8209.763647207243,0.8443724306334992,0.5866650975285705,24.62929094162173,0.0017599952925857116,35,9761.066561194035,9900.207051842546
2026-01-21 20:00:00,9705.365911750449,9716.051505463874,9664.510001905555,9679.267428752119,6365.2843067671465,4239.913351092847,0.43622517830961033,0.6587966164685192,12.71974005327854,0.0019763898494055574,26,9729.419545962504,9899.697738220284
